Type of property,Subtype of property,Price,State of the building,Surface of the plot,Surface of the land,Area,Number of rooms,Furnished,Fully equipped kitchen,Number of facades,Garden,Garden surface,Open fire,Terrace,Terrace surface,Investment property
House,House,2495000,As new,1050,300,450,4,0,1,4,1,750,0,0,,0
House,House,2950000,Good,2630,630,750,5,0,0,3,1,2000,0,0,,0
House,Mansion,4250000,As new,700,670,1200,16,0,0,2,0,,0,1,30,0
House,Exceptional property,4950000,As new,4895,4795,800,6,0,1,4,0,,0,1,100,0
House,Exceptional property,5950000,As new,3000,470,751,6,0,1,4,1,2500,0,1,30,0
House,House,649000,As new,300,75,196,4,0,1,2,1,190,0,1,35,0
House,House,920000,Just renovated,140,97,290,5,0,1,2,0,,0,1,43,0
House,Exceptional property,2250000,,2500,400,600,5,0,0,4,1,2000,1,1,100,0
House,Mansion,750000,To be done up,,,350,6,0,0,,1,20,0,1,6,0
House,House,790000,Good,80,55,220,3,0,1,2,1,25,0,0,,1
House,Apartment block,490000,To renovate,191,105,412,4,0,0,4,1,86,0,0,,1
House,Town-house,425000,Good,228,68,135,2,0,0,2,1,150,1,1,10,0
House,Apartment block,435000,As new,120,120,204,4,0,0,2,0,,0,0,,1
House,House,440000,Good,87,69,145,3,0,1,2,1,18,0,0,,0
House,House,499000,To renovate,177,57,95,3,0,0,2,1,120,0,0,,0
House,Town-house,599000,As new,146,86,170,3,0,1,2,1,30,0,1,30,0
House,House,650000,Just renovated,220,103,140,3,0,1,2,1,105,0,1,12,0
House,House,670000,As new,210,96,230,4,0,1,2,1,93,0,1,21,0
House,Apartment block,740000,Good,263,133,340,6,0,1,2,1,130,0,0,,1
House,Apartment block,785000,To be done up,400,400,600,10,0,0,2,0,,0,0,,1
House,House,830000,Good,124,61,236,4,0,1,2,1,53,0,1,10,0
House,House,830000,Good,124,61,236,4,0,1,2,1,53,0,1,10,0
House,Mansion,975000,Just renovated,320,120,350,5,0,1,2,1,200,1,0,,0
House,House,999999,Good,,,420,6,0,0,2,0,,0,0,,0
House,House,1030000,As new,,,250,2,0,0,,1,40,0,0,,0
House,Mansion,1150000,As new,162,44,432,5,0,1,2,1,38,0,1,80,0
House,Apartment block,1195000,As new,,,302,5,0,1,2,0,,0,1,10,1
House,House,1200000,As new,132,2,328,6,0,1,2,1,50,0,1,80,0
House,Villa,1425000,As new,821,796,340,6,0,1,4,0,,0,1,25,0
House,Mixed-use building,1450000,,76,26,300,6,0,1,2,0,,0,1,50,1
House,Exceptional property,1590000,As new,439,178,510,5,0,1,2,1,250,0,1,11,0
House,House,1950000,Good,513,-30,410,6,0,1,3,1,513,0,1,30,0
House,Mansion,1985000,As new,673,673,525,5,0,0,2,0,,0,0,,0
House,Mansion,1985000,As new,673,673,525,5,0,0,2,0,,0,0,,0
House,House,1995000,Good,482,-30,490,6,0,1,2,1,482,0,1,30,0
House,House,2495000,Good,1050,1050,450,4,0,1,4,0,,0,0,,0
House,Exceptional property,2985000,As new,1270,1270,480,6,0,1,4,0,,0,0,,0
House,Mansion,3495000,As new,460,370,480,5,0,1,2,0,,0,1,90,0
House,Apartment block,3800000,Good,490,490,1350,,0,0,2,0,,0,0,,1
House,Apartment block,1065000,To be done up,105,75,290,7,0,0,2,1,20,0,1,10,1
House,House,895000,,285,116,270,6,0,0,2,1,160,0,1,9,0
House,Exceptional property,2990000,Just renovated,2084,2024,542,4,0,1,4,1,,1,1,60,0
House,Villa,2750000,As new,1700,1700,540,8,0,1,4,0,,0,0,,0
House,House,1290000,As new,300,150,420,7,0,0,2,1,140,1,1,10,0
House,House,280000,To be done up,100,100,171,4,0,0,,0,,0,0,,0
House,House,499000,To renovate,,,171,6,0,0,2,0,,0,1,15,0
House,House,595000,To be done up,100,88,170,3,0,0,2,0,,0,1,12,0
House,House,625000,To be done up,210,110,300,4,0,0,,0,,0,1,100,0
House,Villa,725000,As new,1,-333,155,3,0,0,4,1,281,0,1,53,0
House,Villa,899000,As new,405,105,190,4,0,1,3,1,300,0,0,,0
House,Exceptional property,907000,,210,90,162,3,0,1,2,1,60,0,1,60,
House,House,1300000,,207,207,305,6,0,0,2,0,,0,0,,0
House,Mansion,1625000,Good,575,575,400,6,0,0,2,0,,0,0,,0
House,Apartment block,1990000,As new,180,165,420,6,0,1,2,0,,0,1,15,1
House,Villa,1150000,As new,833,343,285,6,0,1,4,1,450,0,1,40,0
House,Exceptional property,895000,As new,230,85,295,6,0,0,2,1,135,0,1,10,0
House,House,1250000,As new,,,351,4,0,0,3,1,400,1,1,35,0
House,House,2690000,As new,2500,2500,700,4,0,1,4,0,,0,0,,0
House,House,279000,To be done up,130,130,126,4,0,0,2,0,,0,0,,0
House,Mixed-use building,319000,To renovate,100,80,125,2,0,0,2,0,,0,1,20,1
House,House,369000,Good,,,145,3,0,1,2,0,,0,0,,0
House,House,400000,,324,297,149,3,0,0,2,1,,0,1,27,0
House,House,450000,Good,90,90,170,4,0,1,2,0,,0,0,,0
House,House,498000,Good,,,306,7,0,0,3,0,,0,0,,0
House,House,499000,Good,196,182,196,4,0,1,2,0,,0,1,14,0
House,Mansion,549000,Just renovated,66,66,235,5,0,0,2,0,,0,0,,0
House,House,550000,To be done up,127,67,145,3,0,1,3,1,40,0,1,20,0
House,House,580000,To be done up,200,74,230,4,0,0,2,1,120,0,1,6,0
House,House,600000,As new,210,80,290,6,0,1,2,1,65,0,1,65,0
House,House,640000,Good,125,105,167,4,0,0,2,1,20,0,0,,0
House,Apartment block,675000,To be done up,355,295,210,4,0,0,2,1,60,0,0,,1
House,House,720000,As new,163,123,220,5,0,1,2,1,40,0,0,,0
House,Exceptional property,795000,As new,242,120,170,3,1,1,2,1,70,0,1,52,0
House,House,860000,To be done up,512,122,220,5,0,0,4,1,375,0,1,15,0
House,House,870000,As new,180,160,175,3,0,1,4,0,,1,1,20,
House,Mansion,875000,Just renovated,247,143,387,5,0,0,2,1,102,1,1,2,0
House,House,895000,To be done up,520,120,260,5,0,0,3,1,400,0,0,,0
House,House,1030000,Good,182,162,345,7,0,0,2,0,,0,1,20,0
House,Mansion,1050000,As new,400,400,273,5,0,0,2,1,,0,0,,0
House,House,1100000,Good,480,480,300,6,0,0,2,0,,0,0,,0
House,Apartment block,1350000,As new,76,58,293,4,1,0,3,0,,0,1,18,1
House,Exceptional property,1350000,As new,1508,-25,496,8,0,1,4,1,1508,0,1,25,0
House,House,1490000,As new,258,238,350,4,0,1,2,0,,0,1,20,0
,,,,,,,,0,0,,0,,0,0,,
House,House,1699000,As new,266,166,460,7,0,1,2,0,,0,1,100,0
House,House,1950000,Good,598,248,410,6,0,1,3,1,330,0,1,20,0
House,Villa,2580000,As new,1850,250,450,4,0,0,4,1,1600,0,0,,0
House,Villa,2890000,As new,1400,1310,465,6,0,1,4,0,,0,1,90,0
House,House,2895000,Good,1516,1066,650,6,0,0,4,1,400,0,1,50,0
House,Exceptional property,3250000,As new,2000,130,540,5,0,1,4,1,1800,0,1,70,0
House,Villa,3500000,To renovate,2175,2175,440,6,0,0,4,0,,1,0,,0
House,Apartment block,3800000,To be done up,,,1425,,0,0,2,0,,0,0,,1
House,Exceptional property,3800000,As new,1390,1388,600,7,0,1,4,0,,0,1,2,0
House,House,1200000,To renovate,300,220,350,6,0,0,2,1,65,0,1,15,0
House,House,520000,As new,344,84,145,3,0,1,3,1,260,1,0,,0
House,Apartment block,629000,To renovate,261,261,540,7,0,0,2,0,,0,0,,1
House,Exceptional property,2990000,,2084,24,542,4,0,1,4,1,2000,0,1,60,0
House,House,890000,As new,175,109,320,4,0,0,2,1,66,0,0,,0
House,House,309000,As new,50,5,149,2,0,1,2,0,,0,1,45,0
House,Apartment block,395000,To restore,60,60,240,5,0,0,2,0,,0,0,,1
House,Apartment block,420000,To be done up,80,80,199,4,0,0,2,0,,0,0,,1
House,House,595000,Good,223,93,140,3,0,1,3,1,130,0,0,,0
House,House,645000,To renovate,247,247,425,5,0,0,2,0,,0,0,,0
House,House,695000,Good,,,210,8,0,0,,0,,0,1,8,0
House,House,899000,Good,235,214,245,4,0,0,2,1,21,0,0,,0
House,Apartment block,1350000,As new,,,360,4,0,1,2,0,,0,0,,1
House,Mansion,2100000,Good,630,630,320,5,0,0,2,0,,0,0,,0
House,Mixed-use building,2750000,Good,512,442,550,,0,0,2,1,50,0,1,20,1
House,House,3700000,Good,3571,3521,773,6,0,1,4,1,,1,1,50,0
House,Exceptional property,4750000,As new,1300,400,465,6,0,1,4,1,800,0,1,100,0
House,House,4950000,As new,,,1100,5,0,0,4,0,,1,0,,0
House,House,369000,To be done up,162,42,190,2,0,0,2,1,100,0,1,20,0
House,House,980000,To be done up,550,240,305,6,0,0,3,1,300,1,1,10,1
House,House,2190000,As new,1400,1300,312,4,0,1,4,0,,0,1,100,0
House,House,349000,To be done up,,,125,3,0,1,2,1,110,0,1,9,0
House,House,615000,Just renovated,335,210,260,6,0,1,2,1,125,0,0,,0
House,House,420000,To renovate,,,155,5,0,0,2,0,,0,0,,0
House,House,675000,Good,221,56,202,5,0,0,2,1,150,0,1,15,0
House,Villa,2690000,As new,2700,100,500,5,0,0,4,1,2600,0,0,,0
House,House,175000,Good,135,135,130,3,0,0,2,1,,0,0,,0
House,House,440000,To renovate,622,92,105,3,0,0,3,1,530,0,0,,0
House,Apartment block,650000,As new,130,112,230,3,0,0,2,0,,0,1,18,1
House,House,690000,To be done up,,,245,6,0,0,2,1,42,0,1,16,0
House,Apartment block,695000,To be done up,223,223,460,,0,0,2,0,,0,0,,1
House,Town-house,749000,As new,310,175,170,4,0,1,3,1,95,0,1,40,0
House,House,750000,Good,110,82,260,5,0,0,2,1,17,0,1,11,0
House,Villa,1250000,To renovate,1560,100,330,6,0,0,4,1,1400,1,1,60,
House,Villa,1400000,To renovate,1785,1785,370,5,0,0,4,0,,0,0,,0
House,House,1495000,To renovate,1136,1136,332,5,0,0,2,0,,1,0,,0
House,Villa,1540000,As new,700,675,399,5,0,1,4,0,,0,1,25,0
House,House,1590000,As new,84,72,300,4,0,1,2,0,,0,1,12,0
House,Exceptional property,1650000,To renovate,366,98,550,5,0,0,2,1,233,0,1,35,0
House,Mansion,1999000,To restore,635,635,635,3,0,0,2,0,,0,0,,0
House,House,2250000,Good,3100,550,470,4,0,1,4,1,2500,0,1,50,0
House,House,2490000,As new,1200,1100,900,6,0,0,4,0,,1,1,100,0
House,Villa,2600000,,1425,665,400,5,0,1,4,1,700,0,1,60,0
House,Villa,2990000,As new,2600,0,722,5,0,1,4,1,2600,0,0,,0
House,Villa,3800000,As new,1367,1287,600,7,0,1,4,0,,0,1,80,0
House,House,3850000,To renovate,1025,325,510,5,0,0,3,1,700,1,0,,0
House,House,3850000,To be done up,2855,2855,500,6,0,0,4,0,,0,0,,0
House,Apartment block,855000,Just renovated,135,95,335,5,0,1,2,0,,0,1,40,1
House,House,895000,Good,,,185,3,0,1,3,1,200,0,1,25,0
House,Exceptional property,1250000,As new,2280,2020,420,4,0,1,3,0,,1,1,260,0
House,House,5950000,Just renovated,,,750,6,0,0,4,0,,1,0,,0
House,Villa,1030000,Good,370,370,265,5,0,0,3,0,,0,0,,0
House,Villa,3450000,To be done up,3237,3237,500,5,0,0,4,0,,0,0,,0
House,House,530000,Good,213,143,300,4,0,0,2,1,70,0,0,,1
House,Exceptional property,740000,As new,260,44,270,5,0,1,2,1,166,0,1,50,0
House,House,299000,To renovate,50,34,80,2,0,0,2,0,,0,1,16,0
House,House,395000,To renovate,80,75,270,5,0,0,2,1,5,0,0,,1
House,House,445000,As new,205,205,168,3,0,0,2,0,,0,0,,0
House,House,490000,Good,270,70,120,3,0,0,2,1,200,0,0,,0
House,Mixed-use building,575000,To be done up,75,45,250,2,0,1,2,0,,0,1,30,1
House,Apartment block,595000,Good,121,86,245,5,0,0,2,1,35,0,0,,1
House,House,600000,,250,135,250,3,0,1,,0,,1,1,115,0
House,Town-house,775000,Good,286,66,225,4,0,0,2,1,200,0,1,20,0
House,House,870000,Just renovated,122,80,189,4,0,0,2,1,42,0,0,,0
House,House,895000,Good,178,178,375,5,0,1,2,0,,0,0,,0
House,Mixed-use building,1350000,Good,950,944,950,,0,0,2,0,,0,1,6,1
House,House,1550000,Good,,,400,8,0,1,2,1,350,0,0,,0
House,House,2150000,As new,400,400,400,6,0,1,4,0,,0,0,,0
House,Villa,2150000,As new,400,350,400,6,0,1,,0,,0,1,50,0
House,Villa,2600000,Good,1425,1425,331,4,0,0,,0,,1,0,,0
House,Mixed-use building,3200000,Good,2354,2354,4709,,0,0,2,0,,0,0,,1
House,Villa,4000000,Good,19,19,,4,0,0,4,0,,0,0,,0
House,Villa,2790000,,2000,300,550,8,0,0,4,1,1650,0,1,50,0
House,House,650000,To renovate,115,75,232,6,0,0,2,1,25,0,1,15,0
House,Apartment block,950000,Good,149,119,352,4,0,0,2,0,,0,1,30,1
House,Apartment block,359000,To renovate,,,256,,0,0,3,0,,0,0,,1
House,Apartment block,495000,As new,31,31,120,2,0,1,2,0,,0,0,,1
House,House,550000,Good,,,180,5,0,0,,0,,0,0,,0
House,House,699000,As new,,,365,5,0,1,2,1,70,0,1,26,0
House,House,720000,Good,446,130,200,3,0,1,3,1,300,0,1,16,0
House,Villa,890000,As new,663,233,185,3,0,1,4,1,400,0,1,30,0
House,Villa,930000,Good,344,344,230,4,0,0,3,0,,0,0,,0
House,Villa,1950000,As new,2295,765,370,4,0,1,4,1,1500,0,1,30,0
House,Apartment block,2000000,Good,1548,1548,2726,,0,0,2,0,,0,0,,1
House,House,379000,Good,,,145,3,0,0,2,0,,0,0,,0
House,Apartment block,639000,Good,,,230,4,0,0,2,0,,0,0,,1
House,House,260000,,,,80,2,0,1,3,0,,0,1,9,0
House,House,325000,To renovate,10,0,120,2,0,0,2,0,,0,1,10,
House,House,435000,To renovate,160,84,125,3,0,0,2,1,68,0,1,8,0
,,,,,,,,0,0,,0,,0,0,,
House,Apartment block,475000,Good,167,167,240,7,0,0,2,0,,0,0,,1
House,Apartment block,575000,To renovate,,,250,4,0,0,2,0,,0,0,,1
House,House,595000,As new,160,115,235,3,0,1,2,0,,0,1,45,0
House,House,610000,Good,254,134,,4,0,1,2,1,120,0,0,,0
House,House,630000,Good,214,174,180,5,0,0,2,1,,0,1,40,0
House,Town-house,715000,As new,298,78,183,4,0,1,3,1,200,1,1,20,0
House,House,720000,As new,380,150,195,4,0,1,3,1,200,1,1,30,0
House,House,880000,Just renovated,,,190,3,0,1,2,0,,0,1,25,0
House,House,890000,Good,252,252,216,4,0,0,3,0,,1,0,,0
House,House,920000,Just renovated,60,15,200,3,0,1,2,0,,0,1,45,0
House,House,980000,Good,180,165,300,5,0,0,2,0,,0,1,15,0
House,House,1190000,As new,,,291,5,0,0,2,0,,1,0,,0
House,Apartment block,1190000,Good,1119,1019,550,5,0,0,2,0,,0,1,100,1
House,Apartment block,1990000,Good,,,420,5,0,0,2,0,,0,1,16,1
House,House,526725,As new,270,72,232,4,0,0,2,1,180,0,1,18,
House,Mixed-use building,620000,Good,,,180,3,0,0,2,0,,0,0,,1
House,House,349000,To be done up,,,125,3,0,1,2,1,110,0,1,9,0
House,House,725000,As new,,,260,4,0,1,2,0,,0,1,30,0
House,House,399000,Good,,,260,4,0,1,2,0,,0,1,16,0
House,House,735000,As new,400,79,188,3,0,1,3,1,300,0,1,21,0
,,,,,,,,0,0,,0,,0,0,,
House,House,340000,,106,106,137,3,0,0,,1,,0,0,,0
House,House,435000,Good,175,90,185,4,0,0,2,1,65,0,1,20,0
House,House,435000,Good,175,90,185,4,0,0,2,1,65,0,1,20,0
House,Apartment block,599000,To renovate,,,200,4,0,0,3,1,33,0,1,19,1
House,Apartment block,625000,,93,93,200,4,0,0,2,0,,0,0,,1
House,Exceptional property,635000,Good,694,694,205,6,0,1,4,0,,0,0,,0
House,Apartment block,775000,Good,117,117,185,4,0,0,2,0,,0,0,,1
House,Mixed-use building,849000,Good,185,85,300,6,0,1,2,1,60,0,1,40,1
House,Apartment block,1075000,To be done up,,,400,6,0,0,2,0,,0,0,,1
House,House,1350000,Just renovated,145,131,385,5,0,1,2,0,,0,1,14,0
House,House,2150000,Just renovated,398,358,460,5,0,1,3,0,,0,1,40,0
House,House,2290000,Good,235,125,540,7,0,0,,1,110,1,0,,0
House,House,3850000,Good,915,195,360,5,0,0,3,1,720,0,0,,0
House,House,395000,To be done up,,,239,2,0,0,2,0,,0,0,,0
House,Apartment block,400000,Good,,,200,4,0,0,2,1,34,0,1,9,1
House,House,360000,Good,100,100,158,4,1,0,2,0,,0,0,,0
House,Mansion,1690000,,11000,10000,430,6,0,0,4,1,1000,0,0,,0
House,Apartment block,750002080,Good,366,326,314,4,0,0,2,1,40,0,0,,1
House,Town-house,420000,To renovate,165,85,150,3,0,0,2,1,80,1,0,,
House,House,497500,Good,,,180,3,0,0,2,0,,0,0,,0
House,Mixed-use building,615000,To renovate,59,59,145,3,0,0,2,0,,0,0,,1
House,Mansion,1080000,To renovate,274,124,,6,0,0,2,1,150,0,0,,0
House,House,1260000,As new,919,79,260,4,0,1,3,1,800,0,1,40,0
House,Mansion,1450000,,1032,192,640,8,0,0,2,1,800,0,1,40,1
House,Apartment block,1750000,As new,,,550,7,0,1,2,0,,0,0,,1
House,House,1790000,Good,,,470,4,0,0,2,1,130,1,1,13,0
House,Villa,2990000,As new,2700,2700,500,5,0,0,4,0,,1,0,,0
House,Villa,2575000,As new,929,929,298,5,0,0,,0,,0,0,,0
House,House,2300000,As new,295,90,550,8,0,0,3,1,175,0,1,30,0
,,,,,,,,0,0,,0,,0,0,,
House,House,450000,Just renovated,86,67,280,5,0,1,2,1,,0,1,19,0
House,House,469000,As new,301,106,200,5,0,0,2,1,160,0,1,35,0
House,House,475000,,189,170,125,3,0,0,,1,,0,1,19,0
House,Mansion,525000,,135,96,332,4,0,0,2,0,,1,1,39,0
House,Apartment block,529000,To be done up,56,56,208,4,0,1,2,0,,0,0,,1
House,Mixed-use building,575000,To renovate,166,141,260,6,0,0,2,0,,0,1,25,1
House,Apartment block,720000,,207,187,330,8,0,0,,0,,0,1,20,1
House,House,725000,Good,80,80,250,6,0,1,,0,,0,0,,0
House,House,1375000,,,,568,7,0,0,2,0,,0,1,70,0
House,House,1550000,,950,920,293,5,0,0,4,0,,0,1,30,0
House,Villa,1790000,,1123,48,421,7,0,1,4,1,955,0,1,120,0
House,House,1980000,,565,200,485,7,0,1,3,1,365,0,0,,0
House,Apartment block,2400000,Good,170,170,720,13,0,0,,0,,0,0,,1
House,Villa,2575000,As new,929,929,298,5,0,0,,0,,0,0,,0
House,Exceptional property,2750000,As new,690,160,668,6,0,1,2,1,500,0,1,30,0
House,House,325000,To renovate,85,80,261,7,0,0,2,0,,0,1,5,0
House,House,449000,Good,115,115,240,8,0,0,2,0,,0,0,,1
House,Town-house,569000,Good,141,141,150,3,0,0,2,0,,0,0,,0
House,House,630000,,450,450,150,3,0,0,3,0,,1,0,,0
House,House,1955000,As new,1165,1125,,6,0,0,4,1,,1,1,40,0
House,House,495000,To renovate,75,10,220,,0,0,2,1,40,0,1,25,0
House,Mixed-use building,890000,To renovate,86,86,313,9,0,0,3,0,,0,0,,1
House,Apartment block,1375000,,,,517,,0,0,,0,,0,1,29,1
House,House,2190000,To renovate,,,650,5,0,0,2,1,220,1,1,70,0
House,House,2890000,As new,1400,1400,465,5,0,0,4,0,,1,0,,0
House,Exceptional property,4500000,Good,4700,4700,500,7,0,0,4,0,,0,0,,0
House,Villa,5900000,As new,7452,7452,786,6,0,0,4,0,,1,0,,0
House,Villa,5950000,As new,3200,490,751,6,0,0,4,1,2596,0,1,114,0
House,House,1250000,As new,,,325,4,0,0,2,0,,0,1,70,0
House,Villa,1955000,As new,1165,130,500,6,0,0,4,1,1000,1,1,35,0
House,House,2800000,As new,2363,863,600,5,0,1,4,1,1500,0,0,,0
House,House,385000,To restore,95,85,300,5,0,0,2,0,,0,1,10,0
House,Apartment block,795000,Good,213,113,440,8,0,0,2,1,100,0,0,,1
House,House,735000,As new,,,260,4,0,1,2,0,,0,1,30,0
House,House,310000,To renovate,,,160,3,0,0,2,1,100,0,0,,0
House,House,395000,,88,88,152,3,0,0,2,0,,0,0,,
House,House,399000,Good,110,65,300,5,0,0,2,0,,0,1,45,0
House,House,399000,Just renovated,128,78,105,2,0,1,2,1,25,0,1,25,0
House,Apartment block,500000,Good,1000,975,250,5,0,1,2,0,,0,1,25,1
House,House,500000,Good,1000,975,245,5,0,1,2,0,,0,1,25,0
House,House,525000,,183,113,150,4,0,0,,1,50,0,1,20,0
House,House,545000,Good,,,251,3,0,1,3,1,40,0,1,15,0
House,House,615000,,115,82,165,4,0,1,2,1,21,0,1,12,0
House,Apartment block,650000,As new,311,309,200,5,0,1,3,0,,0,1,2,1
House,Villa,650000,Good,277,157,,3,0,0,3,1,100,0,1,20,0
House,Mixed-use building,695000,Good,75,75,240,4,0,0,2,0,,0,0,,1
House,Mixed-use building,780000,As new,400,334,350,5,0,0,2,1,50,1,1,16,1
House,House,815000,Good,,,180,4,0,0,,0,,0,0,,0
House,Apartment block,935000,As new,311,311,311,,0,1,3,0,,0,0,,1
House,House,980000,To be done up,,,327,5,0,0,2,0,,1,0,,0
House,Mansion,1025000,As new,104,104,270,5,0,0,2,0,,0,0,,1
House,Exceptional property,1540000,As new,698,136,399,4,0,1,4,1,562,0,0,,0
House,Exceptional property,2120000,As new,300,177,780,6,0,1,2,1,100,0,1,23,0
House,Villa,2860000,As new,1700,1700,600,8,0,1,4,0,,0,0,,0
House,House,3200000,As new,395,95,752,6,0,1,2,1,300,0,0,,
House,Villa,3900000,Good,10000,10000,650,5,0,0,4,0,,0,0,,0
House,Exceptional property,4500000,As new,550,190,1000,5,0,0,2,1,330,0,1,30,0
House,Exceptional property,4950000,As new,48905,48805,1100,7,0,1,4,0,,0,1,100,0
House,Exceptional property,730000,,158,55,200,5,0,0,,1,85,0,1,18,0
House,House,,As new,156,139,310,5,0,0,2,1,1,0,1,16,0
House,House,370000,,159,75,253,6,0,0,,1,67,0,1,17,0
House,House,825000,Just renovated,,,220,3,0,0,7,1,250,0,1,50,0
House,House,875000,As new,187,151,,4,0,0,2,1,36,0,0,,0
House,Town-house,895000,As new,250,112,260,5,0,1,2,1,125,0,1,13,
House,House,950000,As new,,,360,4,0,1,2,1,160,0,0,,0
House,House,990000,Just renovated,,,200,9,0,1,2,0,,0,0,,1
House,Exceptional property,1699000,Good,951,862,440,5,0,0,4,0,,0,1,89,0
House,House,285000,To renovate,140,140,,3,0,0,2,0,,0,0,,0
House,House,570000,,250,100,170,4,0,0,2,1,150,0,0,,0
House,House,295000,To restore,,,150,3,0,0,2,0,,0,1,14,0
House,House,309000,Good,,,110,3,0,1,2,1,35,0,1,10,0
House,House,385000,As new,118,73,242,4,0,0,2,1,45,0,0,,0
House,House,430000,As new,,,170,3,0,1,2,0,,0,1,50,0
House,House,450000,Good,,,205,4,0,0,3,0,,0,0,,0
House,House,460000,,125,80,326,5,0,1,,1,45,0,0,,0
House,Mixed-use building,499000,To renovate,,,235,3,0,0,2,0,,0,1,7,1
House,House,499000,Good,250,70,255,4,0,0,2,1,180,0,0,,
House,House,500000,To renovate,,,215,6,0,0,2,0,,0,0,,1
House,Apartment block,585000,Good,91,91,368,14,0,0,2,0,,0,0,,1
House,House,700000,As new,,,220,4,0,1,2,1,,0,1,11,0
House,House,1150000,To renovate,450,150,450,5,0,0,2,1,300,1,0,,0
House,House,1290000,As new,,,470,5,0,0,3,0,,1,0,,0
House,Villa,1450000,Good,1053,393,210,4,0,0,4,1,600,0,1,60,0
House,House,1750000,As new,750,10,350,4,0,1,3,1,700,0,1,40,0
House,Exceptional property,2200000,To be done up,1300,1300,,6,0,0,4,0,,0,0,,0
House,House,2350000,Good,170,120,500,4,0,0,2,0,,1,1,50,0
House,Apartment block,2500000,,,,750,23,0,0,2,1,50,0,0,,1
House,Mixed-use building,2520000,As new,193,130,750,,1,0,2,1,39,0,1,24,1
House,Villa,4000000,To renovate,1961,1917,450,3,0,0,4,1,,1,1,44,0
House,Apartment block,7300000,Good,,,1950,,0,0,2,0,,1,0,,1
House,House,1140000,,313,101,335,5,0,0,2,1,200,0,1,12,0
,,,,,,,,0,0,,0,,0,0,,
House,House,675000,As new,285,285,140,3,0,1,2,0,,0,0,,0
House,House,720000,As new,,,200,4,0,0,2,1,200,0,0,,0
,,,,,,,,0,0,,0,,0,0,,
House,House,270000,To renovate,315,315,184,4,0,0,3,0,,0,0,,0
House,House,375000,Good,94,94,,2,0,0,2,0,,0,0,,0
House,House,585000,As new,81,64,170,3,0,1,2,0,,1,1,17,0
House,Apartment block,2685000,As new,400,346,648,10,0,0,3,0,,0,1,54,1
House,Villa,3290000,To renovate,5498,5498,383,5,0,0,,0,,0,0,,0
House,Exceptional property,4950000,To renovate,502,176,,7,0,1,2,1,296,0,1,30,0
House,House,670000,Good,80,80,210,3,0,0,2,0,,0,0,,0
House,Mixed-use building,225000,,,,71,2,0,0,,0,,0,0,,1
House,Apartment block,495000,To renovate,196,116,320,3,0,0,2,1,80,0,0,,1
House,Town-house,529000,,376,81,260,5,0,0,2,1,280,1,1,15,0
House,House,750000,Just renovated,,,291,7,0,1,2,0,,0,1,8,0
House,Mixed-use building,2500000,As new,,,325,4,0,1,2,0,,0,0,,1
House,Apartment block,650000,Good,145,31,198,5,0,0,2,1,95,0,1,19,1
House,House,899000,As new,205,84,,5,0,1,2,1,100,0,1,21,0
House,House,600000,,110,60,200,4,0,0,2,1,50,0,0,,0
House,House,700000,As new,368,368,,1,0,0,2,0,,0,0,,0
House,House,1000000,,1170,1170,253,4,0,0,4,0,,0,0,,0
House,Villa,1150000,To be done up,730,270,354,5,0,1,4,1,450,0,1,10,0
House,House,1950000,As new,600,600,515,5,0,0,3,1,,1,0,,
House,Exceptional property,2000000,Good,461,409,600,3,0,1,2,1,32,0,1,20,0
House,House,325000,To be done up,143,143,,4,0,0,2,1,,0,0,,0
House,House,399000,Good,60,44,115,3,0,0,2,0,,0,1,16,0
House,Apartment block,640000,,177,177,372,5,0,0,,0,,0,0,,1
House,House,695000,,,,192,3,0,0,2,0,,0,1,20,0
House,House,1160000,Good,180,160,320,5,0,0,2,0,,0,1,20,0
House,Apartment block,1975000,As new,,,716,10,1,0,2,0,,0,1,15,1
House,Villa,2495000,As new,1300,1205,370,5,0,1,4,0,,1,1,95,0
House,House,2950000,As new,180,15,720,2,0,1,2,0,,0,1,165,0
House,Mansion,3495000,,460,460,405,6,0,0,,1,,0,0,,0
House,Exceptional property,5900000,As new,7452,-25,786,5,0,1,4,1,7452,1,1,25,0
